customerID,gender,Is_Senior,Has_Partner,Has_Dependents,tenure,Tenure_Band,Tenure_Band_Sort,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Charge_Tier,Charge_Tier_Sort,TotalCharges,Annual_Value,Churn,Churn_Flag,Churn_Risk_Score,Risk_Category,Revenue_At_Risk
CUST1148,Male,Yes,No,No,29,25-48 Months,3,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,35.95,Medium (£35-65),2,1042.55,431.4,No,0,,Low Risk,0.0
CUST1149,Male,Yes,No,Yes,8,0-12 Months,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.7,Low (< £35),1,197.6,296.4,Yes,1,66.3,Medium Risk,0.0
CUST1150,Male,Yes,Yes,Yes,1,0-12 Months,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,62.69,Medium (£35-65),2,62.69,752.28,No,0,42.1,Medium Risk,0.0
CUST1151,Male,No,No,No,29,25-48 Months,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,36.05,Medium (£35-65),2,1045.45,432.6,No,0,,Low Risk,0.0
CUST1152,Female,No,Yes,Yes,36,25-48 Months,3,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,89.08,Premium (£85+),4,3206.88,1068.96,No,0,21.1,Low Risk,0.0
CUST1153,Female,Yes,Yes,No,51,49+ Months,4,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card,116.17,Premium (£85+),4,5924.67,1394.04,No,0,,Low Risk,0.0
CUST1154,Female,No,Yes,Yes,37,25-48 Months,3,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,27.35,Low (< £35),1,1011.95,328.2,No,0,,Low Risk,0.0
CUST1155,Male,Yes,Yes,No,69,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,109.3,Premium (£85+),4,7541.7,1311.6,Yes,1,55.8,Medium Risk,0.0
CUST1156,Female,Yes,No,No,53,49+ Months,4,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,85.77,Premium (£85+),4,4545.81,1029.24,No,0,47.4,Medium Risk,0.0
CUST1157,Male,No,No,Yes,52,49+ Months,4,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,106.03,Premium (£85+),4,5513.56,1272.36,Yes,1,28.4,Low Risk,0.0
CUST1158,Female,Yes,No,No,12,0-12 Months,1,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,35.5,Medium (£35-65),2,426.0,426.0,Yes,1,55.8,Medium Risk,0.0
CUST1159,Female,Yes,Yes,Yes,52,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,110.65,Premium (£85+),4,5753.8,1327.8,No,0,18.9,Low Risk,0.0
CUST1160,Female,Yes,No,No,1,0-12 Months,1,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,115.79,Premium (£85+),4,115.79,1389.48,Yes,1,42.1,Medium Risk,0.0
CUST1161,Male,No,No,Yes,7,0-12 Months,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card,110.67,Premium (£85+),4,774.69,1328.04,No,0,,Low Risk,0.0
CUST1162,Female,Yes,No,Yes,17,13-24 Months,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer,98.55,Premium (£85+),4,1675.35,1182.6,No,0,,Low Risk,0.0
CUST1163,Female,Yes,No,Yes,43,25-48 Months,3,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,29.03,Low (< £35),1,1248.29,348.36,No,0,42.1,Medium Risk,0.0
CUST1164,Male,Yes,Yes,No,71,49+ Months,4,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,42.07,Medium (£35-65),2,2986.97,504.84,No,0,,Low Risk,0.0
CUST1165,Female,Yes,Yes,Yes,17,13-24 Months,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card,111.31,Premium (£85+),4,1892.27,1335.72,Yes,1,,Low Risk,0.0
CUST1166,Male,Yes,No,Yes,59,49+ Months,4,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,42.94,Medium (£35-65),2,2533.46,515.28,Yes,1,,Low Risk,0.0
CUST1167,Female,Yes,Yes,Yes,3,0-12 Months,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,54.77,Medium (£35-65),2,164.31,657.24,No,0,40.0,Medium Risk,0.0
CUST1168,Male,Yes,No,No,29,25-48 Months,3,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card,25.05,Low (< £35),1,726.45,300.6,No,0,,Low Risk,0.0
CUST1169,Male,No,No,Yes,22,13-24 Months,2,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,82.81,High (£65-85),3,1821.82,993.72,Yes,1,,Low Risk,0.0
CUST1170,Female,No,No,No,38,25-48 Months,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.33,High (£65-85),3,2900.54,915.96,Yes,1,52.6,Medium Risk,0.0
CUST1171,Male,Yes,Yes,No,54,49+ Months,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.18,Premium (£85+),4,6273.72,1394.16,Yes,1,29.5,Low Risk,0.0
CUST1172,Male,No,No,No,50,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,109.23,Premium (£85+),4,5461.5,1310.76,No,0,,Low Risk,0.0
CUST1173,Male,No,Yes,Yes,69,49+ Months,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,70.59,High (£65-85),3,4870.71,847.08,No,0,23.2,Low Risk,0.0
CUST1174,Male,Yes,Yes,Yes,30,25-48 Months,3,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,80.93,High (£65-85),3,2427.9,971.16,No,0,21.1,Low Risk,0.0
CUST1175,Male,No,No,No,23,13-24 Months,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,61.32,Medium (£35-65),2,1410.36,735.84,No,0,,Low Risk,0.0
CUST1176,Male,Yes,Yes,Yes,47,25-48 Months,3,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,33.25,Low (< £35),1,1562.75,399.0,No,0,29.5,Low Risk,0.0
CUST1177,Female,Yes,Yes,Yes,21,13-24 Months,2,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,106.78,Premium (£85+),4,2242.38,1281.36,Yes,1,78.9,High Risk,106.78
CUST1178,Male,Yes,No,No,20,13-24 Months,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,74.95,High (£65-85),3,1499.0,899.4,No,0,55.8,Medium Risk,0.0
CUST1179,Male,Yes,Yes,No,23,13-24 Months,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,62.54,Medium (£35-65),2,1438.42,750.48,No,0,55.8,Medium Risk,0.0
CUST1180,Female,Yes,Yes,Yes,68,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,26.85,Low (< £35),1,1825.8,322.2,Yes,1,,Low Risk,0.0
CUST1181,Female,No,No,No,21,13-24 Months,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,86.54,Premium (£85+),4,1817.34,1038.48,No,0,47.4,Medium Risk,0.0
CUST1182,Female,Yes,No,Yes,21,13-24 Months,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,59.97,Medium (£35-65),2,1259.37,719.64,No,0,29.5,Low Risk,0.0
CUST1183,Female,No,Yes,No,1,0-12 Months,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.37,Medium (£35-65),2,45.37,544.44,Yes,1,57.9,Medium Risk,0.0
CUST1184,Female,Yes,No,Yes,15,13-24 Months,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card,107.68,Premium (£85+),4,1615.2,1292.16,No,0,,Low Risk,0.0
CUST1185,Female,Yes,No,Yes,17,13-24 Months,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,38.36,Medium (£35-65),2,652.12,460.32,No,0,,Low Risk,0.0
CUST1186,Female,Yes,Yes,No,51,49+ Months,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer,71.5,High (£65-85),3,3646.5,858.0,Yes,1,,Low Risk,0.0
CUST1187,Male,No,Yes,Yes,63,49+ Months,4,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,99.58,Premium (£85+),4,6273.54,1194.96,No,0,60.0,Medium Risk,0.0
CUST1188,Male,Yes,No,Yes,14,13-24 Months,2,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,104.91,Premium (£85+),4,1468.74,1258.92,Yes,1,,Low Risk,0.0
CUST1189,Female,Yes,Yes,No,59,49+ Months,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,101.87,Premium (£85+),4,6010.33,1222.44,No,0,13.7,Low Risk,0.0
CUST1190,Male,Yes,No,Yes,50,49+ Months,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,109.66,Premium (£85+),4,5483.0,1315.92,No,0,,Low Risk,0.0
CUST1191,Male,Yes,No,Yes,34,25-48 Months,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,34.24,Low (< £35),1,1164.16,410.88,No,0,,Low Risk,0.0
CUST1192,Male,No,Yes,Yes,6,0-12 Months,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,114.05,Premium (£85+),4,684.3,1368.6,No,0,,Low Risk,0.0
CUST1193,Female,Yes,Yes,No,49,49+ Months,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,21.08,Low (< £35),1,1032.92,252.96,No,0,,Low Risk,0.0
CUST1194,Female,No,No,No,6,0-12 Months,1,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,45.59,Medium (£35-65),2,273.54,547.08,Yes,1,,Low Risk,0.0
CUST1195,Male,Yes,No,No,69,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.4,Low (< £35),1,1959.6,340.8,No,0,18.9,Low Risk,0.0
CUST1196,Female,No,No,No,7,0-12 Months,1,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,114.55,Premium (£85+),4,801.85,1374.6,Yes,1,,Low Risk,0.0
CUST1197,Male,No,No,No,51,49+ Months,4,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,62.39,Medium (£35-65),2,3181.89,748.68,Yes,1,23.2,Low Risk,0.0
CUST1198,Male,Yes,Yes,Yes,1,0-12 Months,1,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card,51.53,Medium (£35-65),2,51.53,618.36,No,0,,Low Risk,0.0
CUST1199,Male,Yes,No,Yes,13,13-24 Months,2,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,36.71,Medium (£35-65),2,477.23,440.52,Yes,1,89.5,High Risk,36.71
CUST1200,Male,No,Yes,Yes,43,25-48 Months,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,35.58,Medium (£35-65),2,1529.94,426.96,No,0,15.8,Low Risk,0.0
CUST1201,Female,Yes,Yes,No,27,25-48 Months,3,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card,81.39,High (£65-85),3,2197.53,976.68,No,0,,Low Risk,0.0
CUST1202,Female,Yes,No,Yes,71,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.71,Low (< £35),1,1754.41,296.52,No,0,8.4,Low Risk,0.0
CUST1203,Female,Yes,Yes,No,3,0-12 Months,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,79.43,High (£65-85),3,238.29,953.16,No,0,,Low Risk,0.0
CUST1204,Male,No,Yes,Yes,58,49+ Months,4,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,97.46,Premium (£85+),4,5652.68,1169.52,No,0,60.0,Medium Risk,0.0
CUST1205,Female,Yes,No,No,17,13-24 Months,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,80.1,High (£65-85),3,1361.7,961.2,No,0,,Low Risk,0.0
CUST1206,Male,Yes,Yes,Yes,45,25-48 Months,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,102.66,Premium (£85+),4,4619.7,1231.92,No,0,,Low Risk,0.0
CUST1207,Female,Yes,Yes,Yes,58,49+ Months,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,46.53,Medium (£35-65),2,2698.74,558.36,No,0,61.1,Medium Risk,0.0
CUST1208,Male,No,No,No,56,49+ Months,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,27.72,Low (< £35),1,1552.32,332.64,No,0,15.8,Low Risk,0.0
CUST1209,Male,Yes,No,Yes,54,49+ Months,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,92.1,Premium (£85+),4,4973.4,1105.2,Yes,1,47.4,Medium Risk,0.0
CUST1210,Male,No,No,Yes,29,25-48 Months,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,102.81,Premium (£85+),4,2981.49,1233.72,No,0,21.1,Low Risk,0.0
CUST1211,Female,Yes,No,No,54,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,70.17,High (£65-85),3,3789.18,842.04,No,0,24.2,Low Risk,0.0
CUST1212,Female,No,No,Yes,27,25-48 Months,3,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,102.06,Premium (£85+),4,2755.62,1224.72,No,0,21.1,Low Risk,0.0
CUST1213,Female,Yes,No,Yes,45,25-48 Months,3,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,65.79,High (£65-85),3,2960.55,789.48,Yes,1,,Low Risk,0.0
CUST1214,Female,Yes,No,No,31,25-48 Months,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,39.85,Medium (£35-65),2,1235.35,478.2,No,0,,Low Risk,0.0
CUST1215,Male,No,Yes,No,36,25-48 Months,3,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,67.44,High (£65-85),3,2427.84,809.28,No,0,49.5,Medium Risk,0.0
CUST1216,Female,No,Yes,No,61,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.6,Medium (£35-65),2,2537.6,499.2,No,0,36.8,Low Risk,0.0
CUST1217,Female,No,No,No,37,25-48 Months,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,67.2,High (£65-85),3,2486.4,806.4,No,0,15.8,Low Risk,0.0
CUST1218,Male,Yes,Yes,No,67,49+ Months,4,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,34.76,Low (< £35),1,2328.92,417.12,Yes,1,68.4,Medium Risk,0.0
CUST1219,Male,Yes,Yes,Yes,36,25-48 Months,3,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,38.56,Medium (£35-65),2,1388.16,462.72,No,0,61.1,Medium Risk,0.0
CUST1220,Male,Yes,No,No,5,0-12 Months,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,108.29,Premium (£85+),4,541.45,1299.48,Yes,1,29.5,Low Risk,0.0
CUST1221,Female,Yes,Yes,No,46,25-48 Months,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,31.59,Low (< £35),1,1453.14,379.08,No,0,,Low Risk,0.0
CUST1222,Male,No,No,Yes,52,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.43,Medium (£35-65),2,2206.36,509.16,No,0,47.4,Medium Risk,0.0
CUST1223,Male,Yes,Yes,Yes,49,49+ Months,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,119.55,Premium (£85+),4,5857.95,1434.6,Yes,1,36.8,Low Risk,0.0
CUST1224,Male,Yes,No,Yes,6,0-12 Months,1,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Credit card,77.6,High (£65-85),3,465.6,931.2,No,0,,Low Risk,0.0
CUST1225,Female,Yes,Yes,Yes,10,0-12 Months,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,78.58,High (£65-85),3,785.8,942.96,Yes,1,,Low Risk,0.0
CUST1226,Male,Yes,Yes,Yes,23,13-24 Months,2,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer,104.5,Premium (£85+),4,2403.5,1254.0,No,0,,Low Risk,0.0
CUST1227,Female,Yes,Yes,No,17,13-24 Months,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,72.43,High (£65-85),3,1231.31,869.16,No,0,42.1,Medium Risk,0.0
CUST1228,Female,Yes,No,Yes,44,25-48 Months,3,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer,42.18,Medium (£35-65),2,1855.92,506.16,Yes,1,,Low Risk,0.0
CUST1229,Male,Yes,Yes,No,41,25-48 Months,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,62.25,Medium (£35-65),2,2552.25,747.0,No,0,,Low Risk,0.0
CUST1230,Male,No,Yes,Yes,15,13-24 Months,2,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card,95.5,Premium (£85+),4,1432.5,1146.0,No,0,,Low Risk,0.0
CUST1231,Female,Yes,No,No,44,25-48 Months,3,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,107.24,Premium (£85+),4,4718.56,1286.88,Yes,1,,Low Risk,0.0
CUST1232,Male,Yes,No,Yes,58,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,47.32,Medium (£35-65),2,2744.56,567.84,No,0,,Low Risk,0.0
CUST1233,Male,Yes,Yes,No,50,49+ Months,4,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,46.2,Medium (£35-65),2,2310.0,554.4,No,0,,Low Risk,0.0
CUST1234,Female,Yes,Yes,No,52,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,52.76,Medium (£35-65),2,2743.52,633.12,No,0,,Low Risk,0.0
CUST1235,Female,No,Yes,No,70,49+ Months,4,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,79.62,High (£65-85),3,5573.4,955.44,No,0,28.4,Low Risk,0.0
CUST1236,Male,No,Yes,No,68,49+ Months,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,47.85,Medium (£35-65),2,3253.8,574.2,Yes,1,33.7,Low Risk,0.0
CUST1237,Female,No,No,No,63,49+ Months,4,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,109.31,Premium (£85+),4,6886.53,1311.72,No,0,21.1,Low Risk,0.0
CUST1238,Male,No,Yes,No,58,49+ Months,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,117.8,Premium (£85+),4,6832.4,1413.6,Yes,1,26.3,Low Risk,0.0
CUST1239,Male,No,Yes,No,23,13-24 Months,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.91,Premium (£85+),4,2021.93,1054.92,No,0,47.4,Medium Risk,0.0
CUST1240,Male,No,No,No,44,25-48 Months,3,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,117.03,Premium (£85+),4,5149.32,1404.36,Yes,1,26.3,Low Risk,0.0
CUST1241,Female,Yes,Yes,No,44,25-48 Months,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.79,Medium (£35-65),2,2146.76,585.48,Yes,1,55.8,Medium Risk,0.0
CUST1242,Male,No,Yes,No,52,49+ Months,4,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,101.52,Premium (£85+),4,5279.04,1218.24,No,0,28.4,Low Risk,0.0
CUST1243,Male,No,Yes,Yes,67,49+ Months,4,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,87.84,Premium (£85+),4,5885.28,1054.08,No,0,,Low Risk,0.0
CUST1244,Male,Yes,No,No,28,25-48 Months,3,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,46.32,Medium (£35-65),2,1296.96,555.84,No,0,,Low Risk,0.0
CUST1245,Female,No,No,No,67,49+ Months,4,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,51.84,Medium (£35-65),2,3473.28,622.08,Yes,1,,Low Risk,0.0
